date|score
2018-07-18|0.0
2018-07-19|-0.4877738058567047
2018-07-21|0.0
2018-07-26|0.0
2018-07-28|0.0
2018-07-30|0.0
2018-07-31|0.0
2018-08-01|0.0
2018-08-04|0.0
2018-08-08|0.0
2018-08-09|0.0
2018-08-11|0.0
2018-08-13|0.0
2018-08-16|0.0
2018-08-18|0.0
2018-08-21|0.0
2018-08-23|0.0
2018-08-26|0.0
2018-08-30|0.0
2018-09-01|0.0
2018-09-05|0.0
2018-09-07|-0.49168238043785095
2018-09-09|-0.9929821491241455
2018-09-10|0.0
2018-09-12|0.0
2018-09-13|0.0
2018-09-15|0.0
2018-09-17|0.0
2018-09-18|0.0
2018-09-20|0.0
2018-09-22|0.0
2018-09-23|0.0
2018-09-24|0.0
2018-09-28|0.49999797344207764
2018-09-29|0.0
2018-09-30|0.0
2018-10-01|0.0
2018-10-03|0.0
2018-10-06|0.0
2018-10-11|0.0
2018-10-12|0.0
2018-10-13|0.0
2018-10-16|0.0
2018-10-17|0.0
2018-10-18|0.0
2018-10-20|0.0
2018-10-25|0.0
2018-10-26|0.0
2018-10-27|0.0
2018-10-30|0.0
2018-10-31|0.0
2018-11-01|0.0
2018-11-02|0.0
2018-11-03|0.0
2018-11-04|0.0
2018-11-09|0.0
2018-11-10|0.0
2018-11-11|0.0
2018-11-15|0.0
2018-11-16|0.0
2018-11-17|0.0
2018-11-19|0.0
2018-11-21|0.0
2018-11-22|0.0
2018-11-24|0.0
2018-11-27|0.0
2018-11-30|0.0
2018-12-01|0.0
2018-12-05|0.0
2018-12-06|0.0
2018-12-08|0.0
2018-12-11|0.0
2018-12-12|0.0
2018-12-13|0.0
2018-12-14|0.0
2018-12-15|0.0
2018-12-17|0.0
2018-12-18|0.0
2018-12-19|0.0
2018-12-20|0.0
2018-12-21|0.0
2018-12-22|0.0
2018-12-26|0.0
2018-12-27|0.0
2018-12-29|0.0
2018-12-31|0.0
2019-01-01|-0.06649358669916788
2019-01-02|0.0
2019-01-03|0.0
2019-01-04|0.0
2019-01-05|0.0
2019-01-06|0.0
2019-01-08|0.0
2019-01-09|0.0
2019-01-10|0.0
2019-01-12|0.0
2019-01-14|0.0
2019-01-15|0.0
2019-01-16|0.0
2019-01-18|0.0
2019-01-19|0.0
2019-01-21|0.0
2019-01-23|0.0
2019-01-24|0.0
2019-01-26|0.0
2019-01-28|0.0
2019-01-29|0.0
2019-01-30|0.0
2019-01-31|0.0
2019-02-01|0.0
2019-02-02|0.0
2019-02-04|0.0
2019-02-05|0.0
2019-02-06|0.0
2019-02-08|0.0
2019-02-09|0.0
2019-02-12|0.0
2019-02-13|0.0
2019-02-14|0.0
2019-02-16|0.0
2019-02-19|0.0
2019-02-20|0.0
2019-02-21|0.0
2019-02-23|0.0
2019-02-25|0.0
2019-02-26|0.0
2019-02-28|0.0
2019-03-01|0.0
2019-03-02|0.0
2019-03-03|0.0
2019-03-09|0.0
2019-03-12|0.0
2019-03-13|0.0
2019-03-14|0.0
2019-03-15|0.0
2019-03-16|0.0
2019-03-18|0.0
2019-03-19|0.0
2019-03-21|0.0
2019-03-22|0.0
2019-03-23|0.0
2019-03-24|0.0
2019-03-25|0.0
2019-03-26|0.0
2019-03-27|0.0
2019-03-28|0.0
2019-03-29|0.0
2019-03-30|0.0
2019-04-01|0.0
2019-04-02|0.0
2019-04-04|0.0
2019-04-05|0.0
2019-04-06|0.0
2019-04-07|0.0
2019-04-10|-0.14952888091405234
2019-04-11|0.0
2019-04-12|0.0
2019-04-13|0.0
2019-04-14|0.0
2019-04-15|0.0
2019-04-16|0.0
2019-04-18|0.0
2019-04-20|0.0
2019-04-21|0.0
2019-04-22|0.0
2019-04-24|0.0
2019-04-25|0.0
2019-04-26|0.0
2019-04-27|0.0
2019-04-30|0.0
2019-05-01|0.0
2019-05-03|0.0
2019-05-04|0.0
2019-05-07|0.0
2019-05-08|0.0
2019-05-10|0.0
2019-05-11|0.0
2019-05-13|0.0
2019-05-15|0.0
2019-05-16|0.0
2019-05-18|0.0
2019-05-22|0.0
2019-05-23|0.0
2019-05-24|0.0
2019-05-25|0.0
2019-05-29|0.0
2019-05-30|0.0
2019-05-31|0.0
2019-06-02|0.0
2019-06-04|0.0
2019-06-06|0.0
2019-06-07|0.0
2019-06-08|0.0
2019-06-10|0.0
2019-06-11|-0.33333321412404376
2019-06-13|0.0
2019-06-14|0.0
2019-06-15|0.0
2019-06-20|0.0
2019-06-22|0.0
2019-06-25|-0.12285128831863404
2019-06-26|0.999415397644043
2019-06-27|0.0
2019-06-28|0.0
2019-06-29|-0.499999463558197
2019-06-30|-0.13629379272460937
2019-07-01|0.0
2019-07-03|0.0
2019-07-06|0.0
2019-07-08|0.0
2019-07-09|0.0
2019-07-10|-0.9958788156509399
2019-07-13|0.0
2019-07-15|0.0
2019-07-16|0.0
2019-07-17|0.0
2019-07-18|0.0
2019-07-19|0.0
2019-07-20|0.0
2019-07-24|0.0
2019-07-25|0.0
2019-07-27|0.0
2019-07-28|0.0
2019-07-29|0.0
2019-07-30|0.0
2019-07-31|0.0
2019-08-01|0.0
2019-08-03|0.0
2019-08-06|0.0
2019-08-07|0.0
2019-08-09|0.0
2019-08-10|0.0
2019-08-11|0.0
2019-08-12|0.0
2019-08-14|0.0
2019-08-15|0.0
2019-08-16|0.0
2019-08-18|0.0
2019-08-19|0.0
2019-08-20|0.0
2019-08-21|0.0
2019-08-22|0.0
2019-08-23|0.0
2019-08-24|0.0
2019-08-26|0.0
2019-08-27|0.0
2019-08-28|0.0
2019-08-29|0.0
2019-08-30|-0.49992311000823975
2019-08-31|0.0
2019-09-01|0.0
2019-09-02|0.0
2019-09-03|0.0
2019-09-04|0.0
2019-09-06|0.0
2019-09-07|0.0
2019-09-10|0.319514532883962
2019-09-11|-0.9884359836578369
2019-09-12|0.0
2019-09-13|0.0
2019-09-14|0.0
2019-09-15|0.0
2019-09-17|0.0
2019-09-18|0.0
2019-09-19|0.0
2019-09-22|0.0
2019-09-23|0.0
2019-09-25|0.0
2019-09-26|0.0
2019-09-27|0.0
2019-09-28|0.0
2019-09-30|0.0
2019-10-01|0.0
2019-10-02|-0.4713800251483917
2019-10-03|0.0
2019-10-05|0.0
2019-10-08|0.0
2019-10-09|0.0
2019-10-10|0.0
2019-10-11|0.0
2019-10-12|0.0
2019-10-13|0.0
2019-10-15|0.0
2019-10-17|-0.33319002389907837
2019-10-19|0.0
2019-10-22|0.0
2019-10-23|0.0
2019-10-24|0.0
2019-10-26|0.0
2019-10-28|0.0
2019-10-29|0.0
2019-10-30|0.0
2019-10-31|0.0
2019-11-01|0.0
2019-11-02|0.0
2019-11-03|0.0
2019-11-04|0.0
2019-11-06|0.0
2019-11-07|0.0
2019-11-09|0.0
2019-11-10|0.0
2019-11-11|0.0
2019-11-12|0.0
2019-11-13|0.0
2019-11-14|0.0
2019-11-17|0.0
2019-11-19|-0.4999898076057434
2019-11-20|0.0
2019-11-21|0.0
2019-11-22|0.0
2019-11-23|0.0
2019-11-28|0.0
2019-11-30|0.0
2019-12-01|0.0
2019-12-03|0.0
2019-12-04|0.0
2019-12-06|0.0
2019-12-07|0.0
2019-12-10|7.243156433105469e-05
2019-12-11|0.0
2019-12-14|0.0
2019-12-15|0.0
2019-12-18|0.0
2019-12-19|0.0
2019-12-20|0.0
2019-12-21|0.0
2019-12-23|0.0
2019-12-24|0.0
2019-12-28|0.0
2019-12-30|0.0
2019-12-31|0.0
2020-01-01|0.06239838953371401
2020-01-03|0.0
2020-01-04|0.0
2020-01-06|0.9941482543945312
2020-01-07|0.0
2020-01-08|-0.49963340163230896
2020-01-09|0.0
2020-01-10|0.0
2020-01-11|0.0
2020-01-12|0.0
2020-01-13|0.0
2020-01-14|0.0
2020-01-16|-0.4999769330024719
2020-01-17|0.0
2020-01-18|0.0
2020-01-19|0.0
2020-01-22|0.0
2020-01-23|0.0
2020-01-26|0.0
2020-01-27|0.0
2020-01-30|-0.3286122481028239
2020-02-01|0.0
2020-02-02|0.0
2020-02-03|0.0
2020-02-04|0.0
2020-02-05|0.4327477812767029
2020-02-06|0.0
2020-02-07|0.0
2020-02-08|0.0
2020-02-09|0.0
2020-02-10|0.0
2020-02-13|0.0
2020-02-15|0.0
2020-02-16|-0.4999983310699463
2020-02-17|0.0
2020-02-18|0.0
2020-02-19|0.0
2020-02-20|0.0
2020-02-21|0.0
2020-02-22|0.0
2020-02-25|-0.4925650358200073
2020-02-27|0.0
2020-02-28|0.0
2020-02-29|0.0
2020-03-01|0.0
2020-03-03|0.0
2020-03-06|0.0
2020-03-11|0.24941064417362213
2020-03-12|0.0
2020-03-13|0.0
2020-03-14|0.0
2020-03-15|-0.4999927878379822
2020-03-16|0.0
2020-03-17|0.0
2020-03-18|0.0
2020-03-19|0.0
2020-03-20|0.0
2020-03-21|0.0
2020-03-22|0.0
2020-03-23|0.0
2020-03-24|0.4616473615169525
2020-03-26|0.0
2020-03-27|0.0
2020-03-28|0.0
2020-03-29|0.0
2020-03-30|-0.3312796155611674
2020-03-31|-0.33151519298553467
2020-04-01|-0.3090306997299194
2020-04-02|0.0
2020-04-03|0.0
2020-04-04|0.0
2020-04-05|0.0
2020-04-07|0.0
2020-04-08|0.24327866236368814
2020-04-09|0.0
2020-04-10|0.0
2020-04-11|0.0
2020-04-12|0.0
2020-04-13|0.0
2020-04-15|-0.13106915950775147
2020-04-16|0.0
2020-04-17|0.0
2020-04-18|0.0
2020-04-19|0.0
2020-04-20|0.0
2020-04-21|0.0
2020-04-22|0.0
2020-04-23|0.0
2020-04-24|0.0
2020-04-25|0.0
2020-04-26|0.0
2020-04-27|-0.9999943971633911
2020-04-28|0.0
2020-04-29|0.0
2020-04-30|-0.24990972876548767
2020-05-01|0.0
2020-05-02|0.0
2020-05-03|0.0
2020-05-04|0.0
2020-05-05|0.0
2020-05-06|0.0
2020-05-07|0.0
2020-05-08|-0.24301532904307047
2020-05-09|0.4999403953552246
2020-05-11|0.0
2020-05-12|0.0
2020-05-13|-0.9994503855705261
2020-05-14|-0.2498355358839035
2020-05-15|-0.4998544752597809
2020-05-16|0.0
2020-05-17|0.0
2020-05-18|0.0
2020-05-19|0.0
2020-05-20|0.28444109360376996
2020-05-21|0.0
2020-05-22|0.0
2020-05-23|0.0
2020-05-25|0.0
2020-05-26|0.0
2020-05-27|0.0
2020-05-29|0.0
2020-05-30|0.0
2020-05-31|0.0
2020-06-01|0.0
2020-06-04|0.0
2020-06-05|0.0
2020-06-06|0.0
2020-06-08|0.0
2020-06-09|0.0
2020-06-10|0.0
2020-06-12|0.0
2020-06-13|0.0
2020-06-14|0.0
2020-06-15|0.48524147272109985
2020-06-16|0.0
2020-06-18|0.0
2020-06-20|0.0
2020-06-22|0.0
2020-06-23|0.0
2020-06-24|0.0
2020-06-25|0.0
2020-06-26|0.0
2020-06-28|0.0
2020-06-30|-0.12487879395484924
2020-07-01|0.0
2020-07-03|0.0
2020-07-04|0.0
2020-07-06|0.0
2020-07-08|0.0
2020-07-09|0.0
2020-07-11|0.0
2020-07-12|0.0
2020-07-14|0.0
2020-07-15|0.0
2020-07-16|0.0
2020-07-17|0.0
2020-07-22|0.0
2020-07-23|0.0
2020-07-24|0.0
2020-07-25|-0.2287907600402832
2020-07-31|0.0
2020-08-01|0.0
2020-08-02|0.0
2020-08-04|0.0
2020-08-05|0.0
2020-08-08|0.0
2020-08-10|0.0
2020-08-12|0.0
2020-08-13|0.0
2020-08-14|0.0
2020-08-15|0.0
2020-08-17|-0.9997788071632385
2020-08-20|0.0
2020-08-23|0.0
2020-08-24|0.0
2020-08-28|0.0
2020-08-29|-0.33333301544189453
2020-08-31|-0.4998190999031067
2020-09-01|0.0
2020-09-03|-0.4999997615814209
2020-09-06|0.0
2020-09-09|-0.32381540536880493
2020-09-11|0.0
2020-09-13|0.0
2020-09-15|0.0
2020-09-17|0.0
2020-09-18|0.0
2020-09-19|0.0
2020-09-22|0.0
2020-09-24|0.0
2020-09-25|0.0
2020-09-26|0.0
2020-09-28|0.0
2020-09-29|0.0
2020-09-30|0.0
2020-10-01|0.0
2020-10-02|0.0
2020-10-03|0.0
2020-10-05|0.0
2020-10-10|0.0
2020-10-11|-0.9990863800048828
2020-10-12|0.0
2020-10-13|0.0
2020-10-15|0.0
2020-10-16|0.0
2020-10-17|0.0
2020-10-19|0.0
2020-10-21|0.0
2020-10-22|0.0
2020-10-23|0.0
2020-10-24|0.0
2020-10-26|0.0
2020-10-27|0.0
2020-10-29|0.0
2020-10-30|0.0
2020-10-31|0.0
2020-11-03|0.0
2020-11-06|-0.49999964237213135
2020-11-07|0.0
2020-11-09|0.0
2020-11-10|0.0
2020-11-11|0.0
2020-11-14|0.0
2020-11-16|0.0
2020-11-17|0.0
2020-11-19|0.4999999403953552
2020-11-21|0.0
2020-11-23|0.0
2020-11-24|0.0
2020-11-25|0.0
2020-11-26|0.0
2020-11-27|0.0
2020-11-28|0.0
2020-11-30|-0.33333301544189453
2020-12-01|0.0
2020-12-05|0.0
2020-12-08|0.0
2020-12-09|0.0
2020-12-11|0.0
2020-12-12|0.0
2020-12-14|0.0
2020-12-16|0.0
2020-12-17|0.0
2020-12-18|0.0
2020-12-20|0.0
2020-12-21|-0.4702949523925781
2020-12-22|0.0
2020-12-23|0.0
2020-12-27|0.0
2020-12-29|0.0
2020-12-30|0.0
2020-12-31|0.0
2021-01-01|-0.11035352945327759
2021-01-05|0.0
2021-01-06|0.0
2021-01-07|0.0
2021-01-10|0.0
2021-01-11|0.0
2021-01-12|0.0
2021-01-14|0.9955457448959351
2021-01-15|0.0
2021-01-16|0.0
2021-01-17|0.0
2021-01-20|0.0
2021-01-21|0.0
2021-01-22|0.0
2021-01-23|0.0
2021-01-24|0.0
2021-01-25|0.0
2021-01-26|-0.24465250968933105
2021-01-27|0.0
2021-01-28|0.0
2021-01-29|0.0
2021-01-30|0.0
2021-01-31|0.0
2021-02-01|0.0
2021-02-02|0.0
2021-02-04|0.0
2021-02-05|0.0
2021-02-06|0.0
2021-02-10|0.0
2021-02-11|0.0
2021-02-12|0.0
2021-02-13|0.0
2021-02-15|0.0
2021-02-16|0.0
2021-02-17|0.0
2021-02-18|0.0
2021-02-20|0.0
2021-02-21|0.0
2021-02-23|0.0
2021-02-25|0.0
2021-02-26|0.0
2021-02-28|0.0
2021-03-01|0.0
2021-03-02|0.0
2021-03-04|0.0
2021-03-05|0.0
2021-03-07|0.0
2021-03-08|0.0
2021-03-10|0.0
2021-03-11|0.0
2021-03-12|0.0
2021-03-13|0.0
2021-03-14|0.0
2021-03-15|0.0
2021-03-16|0.0
2021-03-18|0.0
2021-03-20|0.0
2021-03-21|0.0
2021-03-23|0.0
2021-03-25|0.1666584610939026
2021-03-26|0.0
2021-03-27|0.0
2021-03-28|0.0
2021-03-30|0.0
2021-03-31|0.0
2021-04-01|0.0
2021-04-02|0.0
2021-04-03|0.0
2021-04-04|0.0
2021-04-05|0.0
2021-04-06|0.0
2021-04-07|0.0
2021-04-08|0.0
2021-04-09|0.0
2021-04-11|0.0
2021-04-12|0.0
2021-04-13|0.0
2021-04-15|0.0
2021-04-19|0.0
2021-04-20|0.0
2021-04-21|-0.3328090012073517
2021-04-22|0.0
2021-04-25|0.0
2021-04-26|0.0
2021-04-27|0.0
2021-04-28|0.0
2021-04-29|0.0
2021-04-30|0.0
2021-05-01|0.0
2021-05-02|0.0
2021-05-04|0.0
2021-05-06|0.0
2021-05-08|0.0
2021-05-09|0.0
2021-05-11|0.0
2021-05-12|0.0
2021-05-13|0.0
2021-05-14|0.0
2021-05-15|0.0
2021-05-16|0.0
2021-05-17|-0.4970632791519165
2021-05-18|0.0
2021-05-19|-0.8797200918197632
2021-05-20|0.0
2021-05-22|0.0
2021-05-23|0.0
2021-05-25|0.0
2021-05-27|0.0
2021-05-30|-0.20162081718444824
2021-05-31|0.0
2021-06-01|0.0
2021-06-02|0.0
2021-06-04|0.0
2021-06-05|0.0
2021-06-06|0.09131848067045212
2021-06-08|0.0
2021-06-09|0.33137508233388263
2021-06-10|0.0
2021-06-11|0.0
2021-06-13|0.0
2021-06-15|0.0
2021-06-16|0.0
2021-06-17|0.0
2021-06-18|0.0
2021-06-19|0.0
2021-06-20|0.0
2021-06-22|0.0
2021-06-24|0.0
2021-06-27|0.0
2021-06-30|0.10797975957393646
2021-07-01|0.0
2021-07-03|0.0
2021-07-04|0.0
2021-07-05|0.0
2021-07-07|0.0
2021-07-09|0.0
2021-07-11|0.0
2021-07-12|0.0
2021-07-14|0.0
2021-07-15|0.0
2021-07-16|0.0
2021-07-18|0.0
2021-07-21|0.0
2021-07-22|0.0
2021-07-23|0.0
2021-07-24|0.0
2021-07-25|0.0
2021-07-27|0.0
2021-07-30|0.727465808391571
2021-07-31|-0.4992135018110275
2021-08-01|0.0
2021-08-03|0.0
2021-08-05|0.0
2021-08-07|0.0
2021-08-08|0.0
2021-08-09|0.0
2021-08-10|0.0
2021-08-13|0.0
2021-08-14|0.0
2021-08-16|0.0
2021-08-17|0.0
2021-08-18|0.0
2021-08-19|0.0
2021-08-22|-0.49991175532341003
2021-08-24|0.0
2021-08-26|0.0
2021-08-27|0.0
2021-08-29|0.0
2021-08-30|-0.21822011470794678
2021-08-31|0.0
2021-09-03|0.0
2021-09-04|0.0
2021-09-05|0.0
2021-09-07|0.0
2021-09-08|0.3333110809326172
2021-09-10|0.0
2021-09-11|-0.3333303928375244
2021-09-12|0.0
2021-09-14|0.0
2021-09-15|0.0
2021-09-16|0.0
2021-09-17|0.0
2021-09-19|0.0
2021-09-23|0.0
2021-09-24|-0.12496387213468552
2021-09-25|-0.712612509727478
2021-09-26|0.0
2021-09-28|0.0
2021-09-29|0.0
2021-10-01|0.16666666666666666
2021-10-03|0.0
2021-10-04|0.0
2021-10-05|-0.2499486356973648
2021-10-10|0.0
2021-10-12|0.0
2021-10-13|0.0
2021-10-14|0.0
2021-10-15|0.0
2021-10-17|0.0
2021-10-18|0.0
2021-10-19|0.0
2021-10-21|0.0
2021-10-24|0.0
2021-10-25|0.0
2021-10-26|0.0
2021-10-27|0.0
2021-10-28|-0.9417541027069092
2021-10-30|0.0
2021-10-31|0.0
2021-11-02|0.0
2021-11-03|0.0
2021-11-04|0.9816873669624329
2021-11-05|0.0
2021-11-07|0.0
2021-11-09|0.0
2021-11-11|0.0
2021-11-12|0.0
2021-11-13|0.0
2021-11-14|0.0
2021-11-15|0.0
2021-11-16|0.0
2021-11-17|0.0
2021-11-18|0.0
2021-11-19|0.0
2021-11-21|0.0
2021-11-22|-0.9661598205566406
2021-11-26|0.0
2021-11-28|0.0
2021-11-30|0.13730964064598083
2021-12-01|0.0
2021-12-05|0.0
2021-12-06|0.0
2021-12-07|0.0
2021-12-08|-0.3420642912387848
2021-12-13|0.0
2021-12-14|0.0
2021-12-15|0.0
2021-12-16|0.49982768297195435
2021-12-17|0.0
2021-12-19|0.0
2021-12-20|0.0
2021-12-23|0.0
2021-12-30|0.0
2021-12-31|0.0
2022-01-01|-0.09346395163309007
2022-01-02|0.0
2022-01-04|0.0
2022-01-05|0.0
2022-01-06|0.0
2022-01-07|0.0
2022-01-08|0.0
2022-01-09|0.0
2022-01-11|0.434076726436615
2022-01-12|0.0
2022-01-13|0.0
2022-01-20|0.0
2022-01-21|0.46252673864364624
2022-01-23|0.0
2022-01-25|-0.3294745087623596
2022-01-27|0.0
2022-01-28|0.0
2022-01-30|0.3333333333333333
2022-01-31|-0.18922746181488037
2022-02-01|0.0
2022-02-04|0.0
2022-02-06|0.0
2022-02-08|0.0
2022-02-11|0.0
2022-02-12|0.0
2022-02-15|0.0
2022-02-17|0.0
2022-02-19|0.0
2022-02-20|0.0
2022-02-21|0.0
2022-02-22|0.0
2022-02-24|0.0
2022-02-25|0.0
2022-02-27|0.0
2022-02-28|0.0
2022-03-01|0.0
2022-03-02|0.0
2022-03-06|0.0
2022-03-07|0.0
2022-03-08|0.0
2022-03-09|0.5
2022-03-11|0.0
2022-03-13|0.0
2022-03-16|0.0
2022-03-17|0.0
2022-03-18|0.0
2022-03-20|0.0
2022-03-22|0.0
2022-03-23|0.33328890800476074
2022-03-24|0.0
2022-03-25|-0.32794175545374554
2022-03-26|0.0
2022-03-27|0.0
2022-03-28|0.0
2022-03-29|0.0
2022-03-30|0.0
2022-03-31|0.0
2022-04-01|0.0
2022-04-03|0.0
2022-04-05|0.0
2022-04-06|0.0
2022-04-07|0.0
2022-04-08|0.0
2022-04-09|0.0
2022-04-13|0.0
2022-04-14|-0.09101759062872992
2022-04-16|-0.4968833327293396
2022-04-17|0.0
2022-04-18|0.0
2022-04-19|0.0
2022-04-20|0.0
2022-04-21|0.0
2022-04-22|0.0
2022-04-24|0.0
2022-04-25|0.0
2022-04-26|0.0
2022-04-27|0.0
2022-04-28|0.0
2022-04-29|0.0
2022-05-01|0.0
2022-05-03|0.0
2022-05-04|0.0
2022-05-08|0.0
2022-05-10|0.0
2022-05-11|0.0
2022-05-13|0.0
2022-05-14|0.9986411929130554
2022-05-15|0.0
2022-05-19|0.0
2022-05-21|0.0
2022-05-22|0.0
2022-05-23|-0.9990777969360352
2022-05-24|0.0
2022-05-25|0.0
2022-05-26|0.0
2022-05-27|0.0
2022-05-28|0.0
2022-05-29|0.0
2022-05-30|0.0
2022-06-01|0.0
2022-06-02|0.0
2022-06-05|0.0
2022-06-06|-0.09319326281547546
2022-06-08|0.0
2022-06-10|0.0
2022-06-12|0.0
2022-06-13|0.0
2022-06-14|0.0
2022-06-15|0.0
2022-06-16|0.0
2022-06-17|0.0
2022-06-19|0.0
2022-06-20|-0.1452470302581787
2022-06-21|0.0
2022-06-22|0.0
2022-06-23|0.0
2022-06-24|0.0
2022-06-26|0.0
2022-06-27|0.0
2022-06-28|0.0
2022-06-29|0.0
2022-06-30|0.0
2022-07-01|-0.16664902369181314
2022-07-03|0.0
2022-07-05|0.0
2022-07-06|0.0
2022-07-07|0.0
2022-07-08|0.24999529123306274
2022-07-09|0.0
2022-07-10|0.0
2022-07-11|-0.4997466802597046
2022-07-14|-0.1999621033668518
2022-07-15|0.0
2022-07-16|0.0
2022-07-17|0.0
2022-07-19|0.0
2022-07-20|0.0
2022-07-21|0.0
2022-07-22|-0.32962481180826825
2022-07-23|0.0
2022-07-24|-0.4999682307243347
2022-07-26|0.0
2022-07-28|0.0
2022-07-29|0.0
2022-07-30|0.0
2022-07-31|0.0
2022-08-01|0.0
2022-08-02|0.0
2022-08-04|0.0
2022-08-06|0.0
2022-08-07|0.0
2022-08-08|-0.24999958276748657
2022-08-09|0.26279371976852417
2022-08-10|0.0
2022-08-11|0.0
2022-08-13|0.0
2022-08-14|0.0
2022-08-16|0.0
2022-08-17|0.0
2022-08-18|0.0
2022-08-19|0.0
2022-08-21|0.0
2022-08-22|0.0
2022-08-23|0.0
2022-08-24|0.0
2022-08-25|0.0
2022-08-26|0.0
2022-08-27|0.0
2022-08-28|0.0
2022-08-29|-0.16055690248807272
2022-08-30|0.0
2022-08-31|0.0
2022-09-01|0.0
2022-09-02|0.0
2022-09-04|0.0
2022-09-09|0.0
2022-09-11|0.0
2022-09-12|0.0
2022-09-13|0.0
2022-09-14|0.2499951720237732
2022-09-15|0.0
2022-09-16|-0.10633054971694947
2022-09-18|0.0
2022-09-19|0.0
2022-09-20|0.0
2022-09-21|0.0
2022-09-23|0.0
2022-09-24|0.0
2022-09-25|0.0
2022-09-26|-0.39894065260887146
2022-09-27|0.0
2022-09-28|0.0
2022-09-30|-0.4994395673274994
2022-10-02|0.0
2022-10-03|0.0
2022-10-04|0.0
2022-10-05|0.0
2022-10-06|0.0
2022-10-07|0.0
2022-10-08|0.0
2022-10-10|0.0
2022-10-11|0.0
2022-10-12|0.0
2022-10-13|0.0
2022-10-16|0.0
2022-10-17|0.0
2022-10-18|0.0
2022-10-19|0.0
2022-10-20|0.0
2022-10-21|0.0
2022-10-22|0.0
2022-10-23|0.0
2022-10-24|0.0
2022-10-25|0.0
2022-10-26|0.0
2022-10-27|-0.31500680446624757
2022-10-28|0.0
2022-10-29|0.0
2022-10-30|0.0
2022-10-31|-0.49998706579208374
2022-11-02|0.0
2022-11-04|0.0
2022-11-05|-0.9999567270278931
2022-11-07|0.0
2022-11-09|0.0
2022-11-11|0.0
2022-11-13|0.0
2022-11-16|0.0
2022-11-17|0.0
2022-11-18|0.0
2022-11-19|0.0
2022-11-20|0.0
2022-11-21|0.0
2022-11-22|0.0
2022-11-23|0.0
2022-11-24|0.0
2022-11-25|0.0
2022-11-28|0.0
2022-11-29|0.0
2022-11-30|0.0
2022-12-01|-0.00017491976420084635
2022-12-02|0.0
2022-12-03|0.0
2022-12-06|0.0
2022-12-07|0.0
2022-12-09|0.0
2022-12-12|0.0
2022-12-13|0.4999678134918213
2022-12-14|0.0
2022-12-15|0.33306262890497845
2022-12-16|0.0
2022-12-17|0.0
2022-12-18|0.0
2022-12-22|0.0
2022-12-23|0.0
2022-12-25|0.0
2022-12-27|0.0
2022-12-29|0.0
2022-12-30|0.0
2022-12-31|0.0
2023-01-01|0.0
2023-01-02|0.0
2023-01-03|0.0
2023-01-04|0.0
2023-01-06|0.0
2023-01-07|0.0
2023-01-08|-0.4236588478088379
2023-01-10|0.0
2023-01-11|0.0
2023-01-12|0.0
2023-01-15|0.0
2023-01-16|0.0
2023-01-17|0.0
2023-01-19|0.0
2023-01-22|0.0
2023-01-23|0.0
2023-01-24|0.0
2023-01-25|0.0
2023-01-26|0.0
2023-01-27|0.0
2023-01-28|0.0
2023-01-29|0.0
2023-01-30|0.0
2023-01-31|0.0
2023-02-01|0.0
2023-02-03|0.0
2023-02-05|0.0
2023-02-06|0.0
2023-02-08|0.0
2023-02-09|0.0
2023-02-10|0.0
2023-02-15|0.0
2023-02-16|0.0
2023-02-17|0.0
2023-02-19|0.0
2023-02-21|0.0
2023-02-22|0.0
2023-02-23|0.0
2023-02-24|0.0
2023-02-26|0.0
2023-02-27|0.0
2023-02-28|0.0
2023-03-02|0.0
2023-03-03|0.0
2023-03-05|0.0
2023-03-07|0.0
2023-03-08|0.0
2023-03-10|0.0
2023-03-12|0.0
2023-03-13|0.0
2023-03-14|0.0
2023-03-16|0.0
2023-03-17|0.0
2023-03-18|0.999829888343811
2023-03-20|0.0
2023-03-22|0.14258274010249547
2023-03-23|0.0
2023-03-24|0.0
2023-03-26|0.0
2023-03-27|0.0
2023-03-28|0.0
2023-03-30|0.0
2023-03-31|0.0
2023-04-01|0.42060670256614685
2023-04-03|0.0
2023-04-04|0.0
2023-04-05|0.0
2023-04-06|0.0
2023-04-07|0.0
2023-04-08|0.0
2023-04-09|0.0
2023-04-10|0.0
2023-04-11|0.0
2023-04-12|0.0
2023-04-13|0.0
2023-04-14|0.0
2023-04-16|0.0
2023-04-17|0.0
2023-04-18|0.0
2023-04-19|0.0
2023-04-20|0.0
2023-04-22|0.0
2023-04-23|0.5301435788472494
2023-04-24|0.0
2023-04-25|0.0
2023-04-27|0.0
2023-04-28|0.0
2023-05-01|0.0
2023-05-02|0.0
2023-05-03|0.0
2023-05-05|0.0
2023-05-06|0.0
2023-05-08|0.0
2023-05-09|0.0
2023-05-10|0.0
2023-05-11|0.0
2023-05-12|0.0
2023-05-14|0.0
2023-05-15|0.0
2023-05-16|0.0
2023-05-18|0.0
2023-05-19|0.0
2023-05-21|0.0
2023-05-23|0.0
2023-05-24|0.0
2023-05-25|0.0
2023-05-26|0.0
2023-05-28|0.0
2023-05-31|-0.9830650091171265
2023-06-02|0.0
2023-06-03|0.0
2023-06-04|0.0
2023-06-05|0.0
2023-06-08|0.0
2023-06-09|0.16665116945902506
2023-06-11|0.0
2023-06-12|0.0
2023-06-13|0.0
2023-06-15|0.0
2023-06-16|0.0
2023-06-19|0.0
2023-06-21|0.0
